TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE
LogDataExtractDetail,Reason,varchar,1000,YES
LogDataExtractDetail,Description,varchar,1000,YES
LogDataExtractDetail,VAUid,varchar,32,YES
LogDataExtractDetail,VActr,int,,YES
LogDataExtractDetail,VATermId,varchar,32,YES
LogDataExtractDetail,VACompCode,varchar,16,YES
LogDataExtractDetail,HOcompcd,varchar,32,YES
LogDataExtractsummary,RunNumber,int,,NO
LogDataExtractsummary,shoper_sysdt,datetime,,NO
LogDataExtractsummary,Fileid,varchar,50,YES
LogDataExtractsummary,Task_Id,varchar,16,YES
LogDataExtractsummary,batchno,int,,YES
LogDataExtractsummary,batch_ctrno,int,,YES
LogDataExtractsummary,Filecnt_day,int,,YES
LogDataExtractsummary,DtTime_RunStart,datetime,,YES
LogDataExtractsummary,DtTime_RunEnd,datetime,,YES
LogDataExtractsummary,ConsistencyCheck_starttime,datetime,,YES
LogDataExtractsummary,ConsistencyCheck_endtime,datetime,,YES
LogDataExtractsummary,Ctrlnochk,varchar,1,YES
LogDataExtractsummary,Docnochk,varchar,1,YES
LogDataExtractsummary,stk_sale_cntchk,varchar,1,YES
LogDataExtractsummary,delete_rec,varchar,1,YES
LogDataExtractsummary,Docno_cont,varchar,1,YES
LogDataExtractsummary,pos_diff,varchar,1,YES
LogDataExtractsummary,hdramt_mismatch,varchar,1,YES
LogDataExtractsummary,VAUid,varchar,32,YES
LogDataExtractsummary,VActr,int,,YES
LogDataExtractsummary,VATermId,varchar,32,YES
LogDataExtractsummary,VACompCode,varchar,16,YES
LogDataExtractsummary,HOcompcd,varchar,32,YES
LogDataExtractsummary,ack_dt,datetime,,YES
LogDataExtractsummary,remarks,varchar,250,YES
LogDataSync,logsrlno,int,,NO
LogDataSync,FileId,varchar,50,YES
LogDataSync,Mode_Comm,varchar,10,YES
LogDataSync,Mode_Dtls,varchar,250,YES
LogDataSync,Trans_Dt,datetime,,YES
LogDataSync,Ack_Dt,datetime,,YES
LogDataSync,Remarks,varchar,250,YES
LogDataSync,VAUid,varchar,32,YES
LogDataSync,VActr,int,,YES
LogDataSync,VATermId,varchar,32,YES
LogDataSync,VACompCode,varchar,16,YES
LogDataSync,HOcompcd,varchar,32,YES
logdbtuningconfig,srlno,int,,NO
logdbtuningconfig,execdt,datetime,,YES
logdbtuningconfig,type,varchar,10,NO
logdbtuningconfig,groupcaption,varchar,250,YES
logdbtuningconfig,subcaption,varchar,250,YES
logdbtuningconfig,exec_command,varchar,500,YES
logdbtuningconfig,remarks,varchar,1024,YES
logdbtuningconfig,VaUID,varchar,32,YES
logdbtuningconfig,VaCtr,int,,YES
logdbtuningconfig,VaTermID,varchar,32,YES
logdbtuningconfig,VaCompCode,varchar,16,YES
LogTilldtls,TillTrndt,datetime,,NO
LogTilldtls,Nodeid,varchar,32,NO
LogTilldtls,Tillid,varchar,64,NO
LogTilldtls,cashierid,varchar,32,YES
LogTilldtls,shiftno,varchar,32,YES
LogTilldtls,OpenTime,datetime,,YES
LogTilldtls,OpenReason,varchar,32,YES
LogTilldtls,TillStatus,varchar,16,YES
LogTilldtls,VAuid,varchar,32,YES
LogTilldtls,VActr,int,,YES
LogTilldtls,VATermid,varchar,32,YES
LogTilldtls,VAcompcode,varchar,16,YES
logtrnsctrlno,code,int,,YES
logtrnsctrlno,number,int,,YES
logwgsync,syncfilename,varchar,32,NO
logwgsync,shoperdt,datetime,,NO
logwgsync,syncdt,datetime,,NO
logwgsync,syncoperation,varchar,10,YES
logwgsync,syncfiletype,varchar,10,YES
logwgsync,exporttranstype,int,,YES
logwgsync,exporttransctrlno,varchar,250,YES
logwgsync,ackdt,datetime,,YES
logwgsync,remarks,varchar,250,YES
logwgsync,VaUid,varchar,32,YES
logwgsync,VActr,int,,YES
logwgsync,VATermId,varchar,32,YES
logwgsync,VACompCode,varchar,16,YES
LstLoadedDtls,shoper_sysdt,datetime,,YES
LstLoadedDtls,TrnType,int,,YES
LstLoadedDtls,Docno,int,,YES
LstLoadedDtls,DocNoPrefix,varchar,16,YES
LstLoadedDtls,LastLoadedDate,datetime,,YES
LstLoadedDtls,RecordFoundDate,datetime,,YES
LstLoadedDtls,VAUid,varchar,32,YES
LstLoadedDtls,VActr,int,,YES
LstLoadedDtls,VATermId,varchar,32,YES
LstLoadedDtls,VACompCode,varchar,16,YES
MailingList,RecNo,int,,NO
MailingList,Nm,varchar,60,YES
MailingList,StreetAddr,varchar,100,YES
MailingList,Town,varchar,50,YES
MailingList,PostalCd,varchar,20,YES
MailingList,State,varchar,50,YES
MailingList,Country,varchar,50,YES
MailingList,Locality,varchar,50,YES
MailingList,OffPhone,varchar,50,YES
MailingList,HomePhone,varchar,50,YES
MailingList,MobilePhone,varchar,20,YES
MailingList,FaxNo,varchar,30,YES
MailingList,Email,varchar,60,YES
MailingList,Email2,varchar,60,YES
MailingList,Email3,varchar,60,YES
MailingList,Contact,varchar,50,YES
MailingList,CatType,varchar,2,YES
MailingList,CatCd,varchar,20,YES
MailingList,VAUid,varchar,32,YES
MailingList,VActr,int,,YES
MailingList,VATermId,varchar,32,YES
MailingList,VACompCode,varchar,16,YES
MessageCentre,MsgId,varchar,32,NO
MessageCentre,MsgSource,varchar,16,NO
MessageCentre,MsgSubject,varchar,256,YES
MessageCentre,MsgBody,varchar,4096,YES
MessageCentre,Priority,int,,YES
MessageCentre,DisplayDate,datetime,,YES
MessageCentre,AttachFileName,varchar,64,YES
MessageCentre,DisplayOnReceive,int,,YES
MessageCentre,MsgExpiryDate,datetime,,YES
MessageCentre,DeletedFlag,int,,YES
MessageCentre,CreatedDate,datetime,,YES
MessageCentre,CreatedBy,varchar,16,YES
MessageCentre,POSRcvdDate,datetime,,YES
MessageCentre,VAUid,varchar,32,YES
MessageCentre,VActr,int,,YES
MessageCentre,VATermId,varchar,32,YES
MessageCentre,VACompCode,varchar,16,YES
MessageCentreLog,MsgId,varchar,32,NO
MessageCentreLog,MsgSource,varchar,16,NO
MessageCentreLog,SrlNo,int,,NO
MessageCentreLog,UserId,varchar,16,YES
MessageCentreLog,SystemDate,datetime,,YES
MessageCentreLog,ShoperDate,datetime,,YES
MessageCentreLog,ReadStatus,int,,YES
MessageCentreLog,VAUid,varchar,32,YES
MessageCentreLog,VActr,int,,YES
MessageCentreLog,VATermId,varchar,32,YES
MessageCentreLog,VACompCode,varchar,16,YES
Mismatchvalue,Shoper_SysDt,datetime,,YES
Mismatchvalue,BatchNo,int,,YES
Mismatchvalue,TransDate,datetime,,YES
Mismatchvalue,PosValue,int,,YES
Mismatchvalue,HeaderValue,int,,YES
Mismatchvalue,DetailValue,int,,YES
Mismatchvalue,VAUid,varchar,32,YES
Mismatchvalue,VActr,int,,YES
Mismatchvalue,VATermId,varchar,32,YES
Mismatchvalue,VACompCode,varchar,16,YES
MissingDocNo,TrnType,int,,NO
MissingDocNo,DocNoPrefix,varchar,8,NO
MissingDocNo,Docno,int,,NO
MissingDocNo,DocDt,datetime,,NO
MissingDocNo,Remarks,varchar,200,YES
MissingDocNo,VAUid,varchar,32,YES
MissingDocNo,Vactr,int,,YES
MissingDocNo,VATermId,varchar,32,YES
MissingDocNo,VACompCode,varchar,16,YES
MissingDocNo,TableType,varchar,32,NO
MissingDocNo,SHOPERDBVER,int,,YES
MonthSummary,StockNo,varchar,32,NO
MonthSummary,BatchNo,varchar,32,NO
MonthSummary,GradeCd,varchar,32,NO
MonthSummary,LocationCd,varchar,32,NO
MonthSummary,Yr,smallint,,NO
MonthSummary,MonthNo,tinyint,,NO
MonthSummary,MonthOpBalQty,money,,YES
MonthSummary,MonthOpBalVal,money,,YES
MonthSummary,VAUid,varchar,32,YES
MonthSummary,VActr,int,,YES
MonthSummary,VATermId,varchar,32,YES
MonthSummary,VACompCode,varchar,16,YES
MultiplePrices,SourceCompCode,varchar,16,NO
MultiplePrices,DocNo,int,,NO
MultiplePrices,DestCompCode,varchar,64,NO
MultiplePrices,FileNumber,varchar,32,YES
MultiplePrices,StockNo,varchar,32,NO
MultiplePrices,SlabNo,int,,NO
MultiplePrices,BatchSrlNo,varchar,16,YES
MultiplePrices,RetailPriceEffectiveDate,datetime,,YES
MultiplePrices,RetailPriceApplicableFlag,varchar,1,YES
MultiplePrices,RetailPriceUpByorDownBy,int,,YES
MultiplePrices,IsRPRateOrAmount,varchar,1,YES
MultiplePrices,RetailPriceRevisionFlag,varchar,1,YES
MultiplePrices,RetailPriceChangeByVal,money,,YES
MultiplePrices,RetailPriceValue,money,,YES
MultiplePrices,DealerPriceEffectiveDate,datetime,,YES
MultiplePrices,DealerPriceApplicableFlag,varchar,1,YES
MultiplePrices,DealerPriceUpByorDownBy,int,,YES
MultiplePrices,IsDpRateOrAmount,varchar,1,YES
MultiplePrices,DealerPriceRevisionFlag,varchar,1,YES
MultiplePrices,DealerPriceChangeByVal,money,,YES
MultiplePrices,DealerPriceValue,money,,YES
MultiplePrices,CurrentCostEffectiveDate,datetime,,YES
MultiplePrices,CurrentCostApplicableFlag,varchar,1,YES
MultiplePrices,CurrentCostUpByorDownBy,int,,YES
MultiplePrices,IsCCRateOrAmount,varchar,1,YES
MultiplePrices,CurrentCostRevisionFlag,varchar,1,YES
MultiplePrices,CurrentCostChangeByVal,money,,YES
MultiplePrices,CurrentCostValue,money,,YES
MultiplePrices,LastPurchPriceEffectiveDate,datetime,,YES
MultiplePrices,LastPurchPriceApplicableFlag,varchar,1,YES
MultiplePrices,LastPurchPriceUpByorDownBy,int,,YES
MultiplePrices,IsLPPRateOrAmount,varchar,1,YES
MultiplePrices,LastPurchPriceRevisionFlag,varchar,1,YES
MultiplePrices,LastPurchPriceChangeByVal,money,,YES
MultiplePrices,LastPurchPriceValue,money,,YES
MultiplePrices,ShoperDate,datetime,,YES
MultiplePrices,SystemDate,datetime,,YES
MultiplePrices,PgmMode,varchar,32,YES
MultiplePrices,VoidFlag,varchar,16,YES
MultiplePrices,SerialNumber,int,,YES
MultiplePrices,AttributeLevel,varchar,64,YES
MultiplePrices,ApprovedFlag,int,,YES
MultiplePrices,Retail_Price,money,,YES
MultiplePrices,Dealer_Price,money,,YES
MultiplePrices,CurrentCost,money,,YES
MultiplePrices,LastPurchPrice,money,,YES
MultiplePrices,SkuLineNo,int,,YES
MultiplePrices,SlNo,int,,YES
MultiplePrices,Class1Cd,varchar,16,YES
MultiplePrices,Class2Cd,varchar,16,YES
MultiplePrices,SubClass1Cd,varchar,16,YES
MultiplePrices,SubClass2Cd,varchar,16,YES
MultiplePrices,SizeCd,varchar,16,YES
MultiplePrices,DateInsert,datetime,,YES
MultiplePrices,IsActive,int,,YES
MultiplePrices,IsDefinedAtHO,int,,YES
MultiplePrices,VAUid,varchar,32,YES
MultiplePrices,VActr,int,,YES
MultiplePrices,VATermId,varchar,32,YES
MultiplePrices,VACompCode,varchar,16,YES
MultiplePrices,BatchNo,varchar,32,YES
MultiplePrices,GradeCd,varchar,32,YES
ONACCcrdtntLinktbldtls,trntype,int,,NO
ONACCcrdtntLinktbldtls,trnctrlno,int,,NO
ONACCcrdtntLinktbldtls,srlno,int,,NO
ONACCcrdtntLinktbldtls,subsrlno,int,,NO
ONACCcrdtntLinktbldtls,docnoprefix,varchar,8,YES
ONACCcrdtntLinktbldtls,docno,int,,YES
ONACCcrdtntLinktbldtls,docdt,datetime,,YES
ONACCcrdtntLinktbldtls,ONACCdocnoprefix,varchar,8,YES
ONACCcrdtntLinktbldtls,ONACCdocno,int,,YES
ONACCcrdtntLinktbldtls,ONACCdocdt,datetime,,YES
ONACCcrdtntLinktbldtls,saletrntype,int,,YES
ONACCcrdtntLinktbldtls,saletrnctrlno,int,,YES
ONACCcrdtntLinktbldtls,salecrdtntval,money,,YES
ONACCcrdtntLinktbldtls,reuseablecrdtntval,money,,YES
ONACCcrdtntLinktbldtls,paymode1val,money,,YES
ONACCcrdtntLinktbldtls,paymode2val,money,,YES
ONACCcrdtntLinktbldtls,paymode3val,money,,YES
ONACCcrdtntLinktbldtls,paymode4val,money,,YES
ONACCcrdtntLinktbldtls,paymode5val,money,,YES
ONACCcrdtntLinktbldtls,paymode6val,money,,YES
ONACCcrdtntLinktbldtls,paymode7val,money,,YES
ONACCcrdtntLinktbldtls,paymode8val,money,,YES
ONACCcrdtntLinktbldtls,paymode9val,money,,YES
ONACCcrdtntLinktbldtls,paymode10val,money,,YES
ONACCcrdtntLinktbldtls,paymentrecvamt,money,,YES
ONACCcrdtntLinktbldtls,VAUid,varchar,32,YES
ONACCcrdtntLinktbldtls,VActr,int,,YES
ONACCcrdtntLinktbldtls,VATermId,varchar,32,YES
ONACCcrdtntLinktbldtls,VACompCode,varchar,16,YES
ONACCcrdtntLinktbldtls,paymode11val,money,,YES
ONACCcrdtntLinktbldtls,paymode12val,money,,YES
ONACCcrdtntLinktbldtls,paymode13val,money,,YES
ONACCcrdtntLinktblhdr,trntype,int,,NO
ONACCcrdtntLinktblhdr,trnctrlno,int,,NO
ONACCcrdtntLinktblhdr,srlno,int,,NO
ONACCcrdtntLinktblhdr,docnoprefix,varchar,8,YES
ONACCcrdtntLinktblhdr,docno,int,,YES
ONACCcrdtntLinktblhdr,docdt,datetime,,YES
ONACCcrdtntLinktblhdr,custcd,varchar,32,YES
ONACCcrdtntLinktblhdr,ONACCdocnoprefix,varchar,8,YES
ONACCcrdtntLinktblhdr,ONACCdocno,int,,YES
ONACCcrdtntLinktblhdr,ONACCdocdt,datetime,,YES
ONACCcrdtntLinktblhdr,ONACCfacevalue,money,,YES
ONACCcrdtntLinktblhdr,ONACCReusevalue,money,,YES
ONACCcrdtntLinktblhdr,GENtrntype,int,,YES
ONACCcrdtntLinktblhdr,GENtrnctlno,int,,YES
ONACCcrdtntLinktblhdr,GENdocnoprefix,varchar,8,YES
ONACCcrdtntLinktblhdr,GENdocno,int,,YES
ONACCcrdtntLinktblhdr,GENdocdt,datetime,,YES
ONACCcrdtntLinktblhdr,voidind,int,,YES
ONACCcrdtntLinktblhdr,VAUid,varchar,32,YES
ONACCcrdtntLinktblhdr,VActr,int,,YES
ONACCcrdtntLinktblhdr,VATermId,varchar,32,YES
ONACCcrdtntLinktblhdr,VACompCode,varchar,16,YES
paymodeacceptconfig,trntype,varchar,10,NO
paymodeacceptconfig,acptpaymode,varchar,36,NO
paymodeacceptconfig,VAUid,varchar,32,YES
paymodeacceptconfig,VActr,int,,YES
paymodeacceptconfig,VATermId,varchar,32,YES
paymodeacceptconfig,VACompCode,varchar,16,YES
PaymodeAcceptDisplayDtls,paymode,int,,NO
PaymodeAcceptDisplayDtls,Index,int,,NO
PaymodeAcceptDisplayDtls,paycode,varchar,50,NO
PaymodeAcceptDisplayDtls,AcptCap,varchar,50,YES
PaymodeAcceptDisplayDtls,DispCap,varchar,50,YES
PaymodeAcceptDisplayDtls,AcptVisible,int,,YES
PaymodeAcceptDisplayDtls,DispVisible,int,,YES
PaymodeAcceptDisplayDtls,AcptPos,int,,YES
PaymodeAcceptDisplayDtls,DispPos,int,,YES
PaymodeAcceptDisplayDtls,AcptDataType,int,,YES
PaymodeAcceptDisplayDtls,DispDataType,int,,YES
PaymodeAcceptDisplayDtls,AcptWidth,real,,YES
PaymodeAcceptDisplayDtls,DispWidth,real,,YES
PaymodeAcceptDisplayDtls,AcptAlign,int,,YES
PaymodeAcceptDisplayDtls,DispAlign,int,,YES
PaymodeAcceptDisplayDtls,AcptFontName,varchar,50,YES
PaymodeAcceptDisplayDtls,DispFontName,varchar,50,YES
PaymodeAcceptDisplayDtls,AcptFourColour,varchar,50,YES
PaymodeAcceptDisplayDtls,DispFourColour,varchar,50,YES
PaymodeAcceptDisplayDtls,AcptFontSize,real,,YES
PaymodeAcceptDisplayDtls,DispFontSize,real,,YES
PaymodeAcceptDisplayDtls,AcptRowHight,real,,YES
PaymodeAcceptDisplayDtls,DispRowHight,real,,YES
PaymodeAcceptDisplayDtls,AcptBackColour,varchar,50,YES
PaymodeAcceptDisplayDtls,DispBackColour,varchar,50,YES
PaymodeAcceptDisplayDtls,VAUid,varchar,32,YES
PaymodeAcceptDisplayDtls,VActr,int,,YES
PaymodeAcceptDisplayDtls,VATermId,varchar,32,YES
PaymodeAcceptDisplayDtls,VACompCode,varchar,16,YES
PaymodeAcceptDisplayDtls,columnName,varchar,50,YES
PaymodeAcceptDisplayDtls,columnNMmappresent,varchar,1,NO
PaymodeAcceptDisplayDtlsextd,paymode,int,,NO
PaymodeAcceptDisplayDtlsextd,Index,int,,NO
PaymodeAcceptDisplayDtlsextd,paycode,varchar,50,NO
PaymodeAcceptDisplayDtlsextd,AcptCap,varchar,50,YES
PaymodeAcceptDisplayDtlsextd,AcptPos,int,,YES
PaymodeAcceptDisplayDtlsextd,AcptDataType,int,,YES
PaymodeAcceptDisplayDtlsextd,AcptVisible,int,,YES
PaymodeAcceptDisplayDtlsextd,AcptWidth,real,,YES
PaymodeAcceptDisplayDtlsextd,AcptAlign,int,,YES
PaymodeAcceptDisplayDtlsextd,AcptFontName,varchar,50,YES
PaymodeAcceptDisplayDtlsextd,AcptFourColour,varchar,50,YES
PaymodeAcceptDisplayDtlsextd,AcptFontSize,real,,YES
PaymodeAcceptDisplayDtlsextd,AcptRowHight,real,,YES
PaymodeAcceptDisplayDtlsextd,AcptBackColour,varchar,50,YES
PaymodeAcceptDisplayDtlsextd,VAUid,varchar,32,YES
PaymodeAcceptDisplayDtlsextd,VActr,int,,YES
PaymodeAcceptDisplayDtlsextd,VATermId,varchar,32,YES
PaymodeAcceptDisplayDtlsextd,VACompCode,varchar,16,YES
PaymodeAcceptDisplayDtlsextd,columnName,varchar,50,YES
PayModeConfig,PayModeType,int,,NO
PayModeConfig,PayModeTypeDesc,varchar,64,NO
PayModeConfig,BillingComponent,smallint,,YES
PayModeConfig,SubmissionComponent,smallint,,YES
PayModeConfig,RealisationComponent,smallint,,YES
PayModeConfig,ActiveFlag,smallint,,YES
PayModeConfig,TypeofPayMode,varchar,32,YES
PayModeConfig,UserDefined,smallint,,YES
PayModeConfig,DateInsert,datetime,,YES
PayModeConfig,VAUid,varchar,32,YES
PayModeConfig,VACtr,int,,YES
PayModeConfig,VATermId,varchar,32,YES
PayModeConfig,VACompCode,varchar,16,YES
PayTermsCat,RecNo,int,,NO
PayTermsCat,Descr,varchar,32,YES
PayTermsCat,AdvPer,int,,YES
PayTermsCat,OnDispPer,int,,YES
PayTermsCat,OnDelPer,int,,YES
PayTermsCat,CrdtPer,int,,YES
PayTermsCat,TotInstlmtPer,int,,YES
PayTermsCat,InstlmtPer,int,,YES
PayTermsCat,InstlmtCount,int,,YES
PayTermsCat,InstlmtPeriodUOM,int,,YES
PayTermsCat,InstlmtPeriod,int,,YES
PayTermsCat,IssueBlankChq,int,,YES
PayTermsCat,IssuePDChq,int,,YES
PayTermsCat,PaymtMode,varchar,16,YES
PayTermsCat,VAUid,varchar,32,YES
PayTermsCat,VActr,int,,YES
PayTermsCat,VATermId,varchar,32,YES
PayTermsCat,VACompCode,varchar,16,YES
PCBillDtls,PosEntryType,int,,NO
PCBillDtls,PosCtrlNo,int,,NO
PCBillDtls,PosDocNoPrefix,varchar,256,NO
PCBillDtls,PosDocNo,int,,NO
PCBillDtls,DocDt,datetime,,YES
PCBillDtls,SrlNo,int,,NO
PCBillDtls,PayModeType,int,,YES
PCBillDtls,PayModeCode,varchar,256,YES
PCBillDtls,CardUnitRate,money,,YES
PCBillDtls,NoOfCards,int,,YES
PCBillDtls,RetFlag,varchar,256,YES
PCBillDtls,CardDtls,varchar,2000,YES
PCBillDtls,StkTrnType,int,,YES
PCBillDtls,StkTrnCtrlNo,int,,YES
PCBillDtls,StkDocNoPrefix,varchar,256,YES
PCBillDtls,StkDocNo,int,,YES
PCBillDtls,VAUId,varchar,256,YES
PCBillDtls,VACtr,int,,YES
PCBillDtls,VATermId,varchar,256,YES
PCBillDtls,VACompCode,varchar,256,YES
PCBillDtls,SHOPERDBVER,int,,YES
PCBillDtls,custcd,varchar,32,YES
PDTFieldConfig,Trntype,int,,NO
PDTFieldConfig,FieldId,varchar,50,NO
PDTFieldConfig,FieldCaption,varchar,50,NO
PDTFieldConfig,Vauid,varchar,32,YES
PDTFieldConfig,Vactr,int,,YES
PDTFieldConfig,VatermId,varchar,32,YES
PDTFieldConfig,VaCompCode,varchar,16,YES
Personnel,Code,varchar,8,NO
Personnel,Nm,varchar,50,YES
Personnel,Type,varchar,16,YES
Personnel,MailLstSrlNo,int,,YES
Personnel,IsUser,bit,,YES
Personnel,LoginId,varchar,16,YES
Personnel,LoginPwd,varchar,16,YES
Personnel,UserWt,int,,YES
Personnel,VAUid,varchar,32,YES
Personnel,VActr,int,,YES
Personnel,VATermId,varchar,32,YES
Personnel,VACompCode,varchar,16,YES
Personnel,DOJ,datetime,,YES
Personnel,DOB,datetime,,YES
Personnel,ActiveFlag,int,,YES
Personnel,EffectiveDateofDeactivation,datetime,,YES
Personnel,Reason,varchar,200,YES
Personnel,DateInsert,datetime,,YES
Personnel,DateOfCatalog,datetime,,YES
Personnel,IsDefinedAtHO,int,,YES
Personnel,AllowInBilling,int,,YES
PersonnelShrmWise,SMCode,varchar,8,NO
PersonnelShrmWise,ShrmCode,varchar,16,NO
PersonnelShrmWise,SrlNo,int,,NO
PersonnelShrmWise,FromDate,datetime,,YES
PersonnelShrmWise,ToDate,datetime,,YES
PersonnelShrmWise,ActiveFlag,int,,YES
PersonnelShrmWise,DateInsert,datetime,,YES
PersonnelShrmWise,VAUid,varchar,32,YES
PersonnelShrmWise,VACtr,int,,YES
PersonnelShrmWise,VATermId,varchar,32,YES
PersonnelShrmWise,VACompCode,varchar,16,YES
PgmWiseFeatureDtls,FeatureId,int,,NO
PgmWiseFeatureDtls,ProgramId,varchar,32,NO
PgmWiseFeatureDtls,SrlNo,int,,NO
PgmWiseFeatureDtls,Description,varchar,512,NO
PgmWiseFeatureDtls,VAUid,varchar,32,YES
PgmWiseFeatureDtls,VActr,int,,YES
PgmWiseFeatureDtls,VATermId,varchar,32,YES
PgmWiseFeatureDtls,VACompCode,varchar,16,YES
PHYSTKDL,StockNo,varchar,256,NO
PHYSTKDL,Field2,int,,YES
PHYSTKDL,VAUid,varchar,32,YES
PHYSTKDL,VActr,int,,YES
PHYSTKDL,VATermId,varchar,32,YES
PHYSTKDL,VACompCode,varchar,16,YES
PhyStkDtls,PhyStkBatchNo,varchar,16,YES
PhyStkDtls,PageNo,int,,YES
PhyStkDtls,EntSrlNo,int,,YES
PhyStkDtls,ColSrlNo,int,,YES
PhyStkDtls,StkNo,varchar,32,YES
PhyStkDtls,BatchSrlNo,varchar,16,YES
PhyStkDtls,LocId,varchar,16,YES
PhyStkDtls,PhyStkQty,real,,YES
PhyStkDtls,EntDt,datetime,,YES
PhyStkDtls,EntTime,datetime,,YES
PhyStkDtls,RecDt,datetime,,YES
PhyStkDtls,RecTime,datetime,,YES
PhyStkDtls,VAUid,varchar,32,YES
PhyStkDtls,VActr,int,,YES
PhyStkDtls,VATermId,varchar,32,YES
PhyStkDtls,VACompCode,varchar,16,YES
PhyStkDtls,BatchNo,varchar,32,YES
PhyStkDtls,GradeCd,varchar,32,YES
PhyStkDtls,LocationCd,varchar,32,YES
PhyStkDtlsExtd01,PhyStkBatchNo,varchar,16,YES
PhyStkDtlsExtd01,PageNo,int,,YES
PhyStkDtlsExtd01,EntSrlNo,int,,YES
PhyStkDtlsExtd01,ColSrlNo,int,,YES
PhyStkDtlsExtd01,StkNo,varchar,32,YES
PhyStkDtlsExtd01,BatchSrlNo,varchar,16,YES
PhyStkDtlsExtd01,LocId,varchar,16,YES
PhyStkDtlsExtd01,PhyStkQty,money,,YES
PhyStkDtlsExtd01,EntDt,datetime,,YES
PhyStkDtlsExtd01,EntTime,datetime,,YES
PhyStkDtlsExtd01,RecDt,datetime,,YES
PhyStkDtlsExtd01,RecTime,datetime,,YES
PhyStkDtlsExtd01,C1,varchar,256,YES
PhyStkDtlsExtd01,C2,varchar,256,YES
PhyStkDtlsExtd01,BatchNo,varchar,32,YES
PhyStkDtlsExtd01,GradeCd,varchar,32,YES
PhyStkDtlsExtd01,LocationCd,varchar,32,YES
PhyStkDtlsExtd01,ItemTag1,varchar,256,YES
PhyStkDtlsExtd01,ItemTag2,varchar,256,YES
PhyStkDtlsExtd01,ItemTag3,varchar,256,YES
PhyStkDtlsExtd01,ItemTag4,varchar,256,YES
PhyStkDtlsExtd01,ItemTag5,varchar,256,YES
PhyStkDtlsExtd01,Srlno,int,,YES
PhyStkDtlsExtd01,StkSrlno,int,,YES
PhyStkDtlsExtd01,LineSrlno,int,,YES
PhyStkDtlsExtd01,VAUid,varchar,32,YES
PhyStkDtlsExtd01,VActr,int,,YES
PhyStkDtlsExtd01,VATermId,varchar,32,YES
PhyStkDtlsExtd01,VACompCode,varchar,16,YES
PhyStkHdr,PhyStkBatchNo,varchar,16,YES
PhyStkHdr,ItemClass1,varchar,16,YES
PhyStkHdr,ItemClass2,varchar,16,YES
PhyStkHdr,SuperClass1,varchar,16,YES
PhyStkHdr,SuperClass2,varchar,16,YES
PhyStkHdr,LocId,varchar,16,YES
PhyStkHdr,BatchStDt,datetime,,YES
PhyStkHdr,BatchStTime,datetime,,YES
PhyStkHdr,BatchEndDt,datetime,,YES
PhyStkHdr,BatchEndTime,datetime,,YES
PhyStkHdr,VAUid,varchar,32,YES
PhyStkHdr,VActr,int,,YES
PhyStkHdr,VATermId,varchar,32,YES
PhyStkHdr,VACompCode,varchar,16,YES
PhyStockTakingItemBkUp,ScopeId,int,,NO
PhyStockTakingItemBkUp,StockNo,varchar,50,NO
PhyStockTakingItemBkUp,BatchSrlNo,varchar,50,NO
PhyStockTakingItemBkUp,ItemDesc,varchar,75,YES
PhyStockTakingItemBkUp,CurrCost,money,,YES
PhyStockTakingItemBkUp,MRP,money,,YES
PhyStockTakingItemBkUp,SOH,real,,YES
PhyStockTakingItemBkUp,PhyStock,real,,YES
PhyStockTakingItemBkUp,DiffQty,real,,YES
PhyStockTakingItemBkUp,UpdtFlag,int,,YES
PhyStockTakingItemBkUp,PhyStkBatchNo,varchar,16,YES
PhyStockTakingItemBkUp,PageNo,int,,YES
PhyStockTakingItemBkUp,RecDt,datetime,,YES
PhyStockTakingItemBkUp,RecTime,datetime,,YES
PhyStockTakingItemBkUp,LocId,varchar,50,YES
PhyStockTakingItemBkUp,SC1Cd,varchar,50,YES
PhyStockTakingItemBkUp,SC1Desc,varchar,256,YES
PhyStockTakingItemBkUp,SC2Cd,varchar,50,YES
PhyStockTakingItemBkUp,SC2Desc,varchar,256,YES
PhyStockTakingItemBkUp,Cls1Cd,varchar,50,YES
PhyStockTakingItemBkUp,Cls1Desc,varchar,256,YES
PhyStockTakingItemBkUp,Cls2Cd,varchar,50,YES
PhyStockTakingItemBkUp,Cls2Desc,varchar,256,YES
PhyStockTakingItemBkUp,SubCls1Cd,varchar,50,YES
PhyStockTakingItemBkUp,SubCls1Desc,varchar,50,YES
PhyStockTakingItemBkUp,SubCls2Cd,varchar,50,YES
PhyStockTakingItemBkUp,SubCls2Desc,varchar,50,YES
PhyStockTakingItemBkUp,SizeCd,varchar,50,YES
PhyStockTakingItemBkUp,UserId,varchar,100,YES
PhyStockTakingItemBkUp,VAUid,varchar,32,YES
PhyStockTakingItemBkUp,VActr,int,,YES
PhyStockTakingItemBkUp,VATermId,varchar,32,YES
PhyStockTakingItemBkUp,VACompCode,varchar,16,YES
PhyStockTakingItemBkUp,SHOPERDBVER,int,,YES
PhyStockTakingItemBkUp,StkTakeMode,varchar,64,YES
PhyStockTakingItemBkUp01,ScopeId,int,,NO
PhyStockTakingItemBkUp01,EntSrlNo,int,,NO
